SITE_HISTORY_PK,SH_SITE_ID,SH_BASIN,SH_LOCATION,SH_RIVMILE,SH_OLD_SITE_ID,SH_PREV_NAME,SH_STATION,SH_OLD_RIBS_ID,SH_DESC,SH_CITY_TOWN,SH_LATITUDE,SH_LONGITUDE,SH_COUNTY,SH_FIPS_CDE,SH_NAME,SH_HUC_8,SH_NHD_REACHCODE,SH_NHD_M_VALUE,SH_WQ_STANDARD,SH_DEC_REGION,SH_PWL_ID,SH_WIN,SH_HABITAT_TYPE,SH_SITE_CONDITION,SH_DRAINAGE,SH_NED10_ELEV,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
,01-HYCK-0.9,01,HYCK,0.9,3320,HYCK-01 (pre-2016),01,,cr 121; walk down rr tracks.,Dunkirk,42.488910,-79.313230,Chautauqua,013,Hyde Creek,04120101,,,B(TS),9,0105-0008,E-37,,,11.33,183.9504,,,,
,01-HYCK-1.6,01,HYCK,1.6,42674975,HYCK-00 (pre-2016),00,01053101,cr 121.,Dunkirk,42.482500,-79.305000,Chautauqua,013,Hyde Creek,04120101,,,C,9,0105-0018,Ont 158..E-34,,,6.45,192.1105,,,,
,01-LBUF-0.1,01,LBUF,0.1,1460,LBUF-01 (pre-2017),01,01033200,100 m above bowen rd. bridge.,Lancaster,42.889140,-78.642230,Erie,029,Little Buffalo Creek,04120103,,,C,9,0103-0008,E-1-6-7,,,69.54,206.27,,,,
,01-LCASS-0.0,01,LCASS,0.0,42673922,,COMP,,ny nla lake site to test ibi.,Stockton,42.344211,-79.320386,Chautauqua,013,Cassadaga Lake,05010002,,,,9,,,,,,397.878,,,,
,01-LCHA-0.1,01,LCHA,0.1,3310,LCHA-01 (pre-2017),01,,portage rd; walk down chautaugua to lcha.,Westfield,42.308610,-79.574650,Chautauqua,013,Little Chautauqua Creek,04120101,,,C(T),9,0105-0028,E-68-1,,,19.11,223.551,,,,
,01-LCWY-0.2,01,LCWY,0.2,2369,LCWY-01 (pre-2017),01,,20 m downstream of rte. 5 bridge.,Portland,42.434440,-79.420560,Chautauqua,013,Little Canadaway Creek,04120101,,,C,9,0105-0023,E-43,,,17.3,179.2328,,,,
,01-LCWY-4.2,01,LCWY,4.2,42674976,LCWY-00 (pre-2017),00,,ellicott rd.,Pomfret,42.396670,-79.394710,Chautauqua,013,Little Canadaway Creek,04120101,,,C,9,0105-0023,Ont 158..E-43,,,12,245.5454,,,,
,01-LEDG-2.2,01,LEDG,2.2,2372,LEDG-01 (pre-2016); LEDG-2.3 (pre-2017),01,,just below martin rd. bridge.,Newstead,43.061940,-78.491390,Erie,029,Ledge Creek,04120104,,,C(T),9,0102-0012,ONT-158-12-11,,,14.04,191.754,,,,
,01-LIMO-4.6,01,LIMO,4.6,1429,LIMO-01 (pre-2017),01,,30 m above mill st. bridge at dec fishing access.,Yorkshire,42.488490,-78.486460,Cattaraugus,009,Lime Lake Outlet,04120102,,,C(TS),9,0104-0065,E-23-48-3,,,45.22,431.1411,,,,
,01-LITI-0.9,01,LITI,0.9,42674977,,01,,375 m north of cr 42.,Perrysburg,42.522499,-79.006300,Cattaraugus,009,Little Indian Creek,04120102,,,C,9,0104-0073,Ont 158..E-23- 1 thru 18 (selected),,,10.13,228.7503,,,,
,01-LJAVA-0.0,01,LJAVA,0.0,3988,,COMP,,,Java,42.631520,-78.344100,Wyoming,121,Java Lake,04120102,,,B,9,0104-0004,E-23-P152,,,,503.373,,,,
,01-LLIME-0.0,01,LLIME,0.0,,,Comp,,Access type is Public. http://www.dec.ny.gov/limelkmap.pdf.,Machias,NA,NA,Cattaraugus,009,Lime Lake,04120102,04120102000095,,B,9,0104-0001,Ont 158..E-23-48-3-P130,,,,,,,,
,01-LRNC_07-0.1,01,LRNC_07,0.1,2265,,07,,access at sunset bay dec launch. multiplates are downstream on far shore.,Brant,42.569440,-79.135820,Erie,029,Cattaraugus Creek,04120102,,,B(T),9,0104-0029,E-23,Large River,,1451.56,174.165,,,,
,01-LRNC_28-1.4,01,LRNC_28,1.4,2273,,28,,city of niagara falls launch on buffalo ave. multiplates are to the left 50 m from launch.,Niagara Falls,43.075000,-78.953050,Niagara,063,Little Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,,,0.12,171.3787,,,,
,01-LRNC_50-4.2,01,LRNC_50,4.2,2682,,50,,,Amherst,43.042110,-78.828860,Erie,029,Tonawanda Creek,04120104,,,C,9,0102-0022,ONT-158-12,Large River,,1345.9,172.651,,,,
,01-LRNC_57-32.7,01,LRNC_57,32.7,2683,,57,,,Buffalo,42.950000,-78.911110,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,,,,173.235,,,,
,01-LRNC_58-0.6,01,LRNC_58,0.6,2681,,58,,youngstown boat launch.,Porter,43.258800,-79.056050,Niagara,063,Niagara River,04120104,,,A-S,9,0101-0027,ONT-158 (portion 1),,,,74.54834,,,,
,01-LSIS-2.4,01,LSIS,2.4,1462,LSIS-01 (pre-2017),01,,rte 5.,Evans,42.669540,-79.027770,Erie,029,Little Sister Creek,04120103,,,B,9,0104-0046,E-19,,,17.18,187.4775,,,,
,01-LTON-3.7,01,LTON,3.7,1436,LTON-01 (pre-2016),01,01022404,50 m above creek rd. bridge.,Bethany,42.929320,-78.192040,Genesee,037,Little Tonawanda Creek,04120104,,,A,8,0102-0001,ONT-158-12-32,,,89.69,279.8212,,,,
,01-LTON-7.5,01,LTON,7.5,2411,LTON-00 (pre-2017),00,,20 m upstream of silver rd. bridge.,Bethany,42.893050,-78.166660,Genesee,037,Little Tonawanda Creek,04120104,,,A,8,0102-0001,ONT-158-12-32,,,65.07,311.0754,,,,
,01-LTON-14.7,01,LTON,14.7,3942,LTON-A (pre-2017),A,,upstream of fox rd.,Middlebury,42.815500,-78.167700,Wyoming,121,Little Tonawanda Creek,04120104,,,A,9,0102-0037,ONT-158-12-32,,,10.38,359.36,,,,
,01-MANS-0.8,01,MANS,0.8,1446,MANS-01 (2015),01,,100 m above scotts corners rd. bridge.,Otto,42.355450,-78.793460,Cattaraugus,009,Mansfield Creek,04120102,,,C(T),9,0104-0059,E-23-20-11,,,77.9,394.9814,,,,
,01-MANS-6.1,01,MANS,6.1,42674978,MANS-5.6 (pre-2017),6.1,,hinman hollow rd.,Mansfield,42.330805,-78.721630,Cattaraugus,009,Mansfield Creek,04120102,,,C(T),9,0104-0059,Ont 158..E-23-20-11,,,17.39,444.67,,,,
,01-MANS_T2-1.9,01,MANS_T2,1.9,42674979,MANT-1.9 (pre-2017),1.9,,jersey hollow rd.,Mansfield,42.331799,-78.802696,Cattaraugus,009,Unnamed Tributary To Mansfield Creek,04120102,,,C,9,0104-0059,Ont 158..E-23-20-11,,,8.35,444.648,,,,
,01-MDDE-0.1,01,MDDE,0.1,1445,MDDE-01 (pre-2017),01,,50 m below lake shore rd.,Evans,42.624720,-79.095040,Erie,029,Muddy Creek,04120103,,,B,9,0104-0051,E-22,,,30.51,176.3789,,,,
,01-MDDE-4.0,01,MDDE,4.0,2404,MDDE-00 (pre-2017),00,,10 m upstream of rte 249 bridge.,Brant,42.588780,-79.064700,Erie,029,Muddy Creek,04120103,,,C,9,0104-0052,E-22,,,3.7,194.8639,,,,
,01-MKEY-0.1,01,MKEY,0.1,1427,,01,,15 m above rte 98 bridge.,Arcade,42.555070,-78.392280,Wyoming,121,Monkey Run Creek,04120102,,,C(T),9,0104-0005,E-23-60,,,28.15,460.073,,,,
,01-MUDN-0.6,01,MUDN,0.6,1423,MUDN-01 (pre-2017),01,,transit rd-rte 78 at tonawanda ck rd. bridge.,Pendleton,43.090280,-78.697130,Niagara,063,Mud Creek,04120104,,,C,9,0102-0029,ONT-158-12-8,,,111.48,174.534,,,,
,01-MUDN-2.6,01,MUDN,2.6,,,,01022303,at minnick rd. bridge.,Lockport,43.100278,-78.667222,Niagara,063,Mud Creek,04120104,,,C,9,0102-0029,Ont 158-12- 8,,,,176.3379,,,,
,01-MUDN-8.3,01,MUDN,8.3,42674980,MUDN-00 (pre-2017),00,,simms rd.,Royalton,43.109402,-78.589690,Niagara,063,Mud Creek,04120104,,,C,9,0102-0029,Ont 158-12- 8,,,48.99,179.65,,,,
,01-MURD-1.0,01,MURD,1.0,42674981,MURD-0.1 (pre-2017),01,,tonawanda creek rd.,Newstead,43.080274,-78.518947,Erie,029,Murder Creek,04120104,,,C,9,0102-0012,Ont 158-12-11,,,170.59,182.2943,,,,
,01-MURD-4.2,01,MURD,4.2,595,MURD 01; MURD-07 (pre-2017),07,,at rt. 93 bridge near rapids rd.,Newstead,43.046790,-78.513050,Erie,029,Murder Creek,04120104,,,C,9,0102-0031,ONT-158-12-11-1,,,148.86,189.054,,,,
,01-MURD-12.4,01,MURD,12.4,1426,MURD-04 (pre-2017),04,,lake rd. bridge. north of i-90 overpass.,Pembroke,42.993780,-78.435460,Genesee,037,Murder Creek,04120104,,,C,8,0102-0031,ONT-158-12-11-1,,,109.97,250.9102,,,,
,01-MURD-20.0,01,MURD,20.0,2384,MURD-03 (pre-2017),03,,10 m below rte 33 bridge.,Pembroke,42.963330,-78.389170,Genesee,037,Murder Creek,04120104,,,C,8,0102-0032,ONT-158-12-11-1,,,70.73,257.857,,,,
,01-MURD-29.7,01,MURD,29.7,1505,MURD-01 (pre-2017),01,,griswold rd.; 2 m below.,Darien,42.894090,-78.347070,Genesee,037,Murder Creek,04120104,,,C,8,0102-0032,ONT-158-12-11-1,,,15.46,305.618,,,,
,01-MURD_T4-1.2,01,MURD_T4,1.2,3321,MURD-A (pre-2017),A,,culvert under farm rd. off gabbey rd.,Pembroke,43.008200,-78.422990,Genesee,037,Unnamed Tributary To Murder Creek,04120104,,,C,8,0102-0031,ONT-158-12-11-1-4,,,11.38,249.554,,,,
,01-NEUM-0.2,01,NEUM,0.2,2381,,01,,just upstream of rte 391 bridge.,Hamburg,42.713470,-78.808710,Erie,029,Neuman Creek,04120103,,,A,9,0104-0017,E-13-8,,,0.49,239.148,,,,
,01-NIAG-0.2,01,NIAG,0.2,,,,01010001,off shore of fort niagara state park.,Porter,43.261110,-79.063060,Niagara,063,Niagara River,04120104,04120104007134,,A-S,9,0101-0027,Ont 158 (portion 1),,,,74.90701,,,,
,01-NIAG-0.6,01,NIAG,0.6,636,NIAG-07 (pre-2017),07,,off shore of fort niagara state park.,Porter,43.258624,-79.055450,Niagara,063,Niagara River,04120104,,,A-S,9,0101-0027,ONT-158,Large River,,,74.72342,,,,
,01-NIAG-20.4,01,NIAG,20.4,42674140,,05,,just above little niagara river.,Niagara Falls,43.068420,-78.949270,Niagara,063,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,,,2.18,171.431,,,,
,01-NIAG-24.1,01,NIAG,24.1,2795,,03E,,tonawanda channel. east side.,North Tonawanda,43.038000,-78.889490,Niagara,063,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,1725.27,171.431,,,,
,01-NIAG-25.3,01,NIAG,25.3,2791,,02E,,tonawanda channel. east of motor island.,Tonawanda,43.023700,-78.883300,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,0.04,171.431,,,,
,01-NIAG-25.5,01,NIAG,25.5,2794,,04W,,tonawanda channel. south.,Tonawanda,43.021970,-78.884780,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,0.04,172.775,,,,
,01-NIAG-32.6,01,NIAG,32.6,1647,,01A,,buoy 7.,Buffalo,42.951940,-78.911670,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,1667.04,173.235,,,,
,01-NIAG-33.4,01,NIAG,33.4,635,,01,,rt 266. downstream from jafco marine; buoy 1.,Buffalo,42.940000,-78.914170,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,1666.75,173.5815,,,,
,01-NIAG-36.7,01,NIAG,36.7,634,,00,,off lasalle park; buoy eu4.,Buffalo,42.895280,-78.908060,Erie,029,Niagara River,04120104,,,A-S,9,0104-0032,E,Large River,,0.12,174.087,,,,
,01-NIAG_EC-24.9,01,NIAG_EC,24.9,2793,NIAG-04E (pre-2017),04E,,tonawanda channel. east side.,North Tonawanda,43.029660,-78.881840,Niagara,063,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,,171.431,,,,
,01-NIAG_WC-24.9,01,NIAG_WC,24.9,2796,NIAG-03W (pre-2017),03W,,tonawanda channel. west side.,Grand Island,43.029070,-78.894260,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,,171.431,,,,
,01-NIAG_WI-24.9,01,NIAG_WI,24.9,2792,NIAG-02W (pre-2017),02W,,tonawanda channel. west of motor island.,Grand Island,43.029070,-78.894260,Erie,029,Niagara River,04120104,,,A-S,9,0101-0006,ONT-158,Large River,,,171.431,,,,
,01-NORG-1.9,01,NORG,1.9,2367,,01,,10 m above rte 20 bridge.,Westfield,42.312620,-79.592500,Chautauqua,013,Norge Creek,04120101,,,C,9,0105-0030,E-71,,,2.91,225.951,,,,
,01-OTIS-0.8,01,OTIS,0.8,2395,,01,,10 m above sr 39.,Sardinia,42.514600,-78.590900,Erie,029,Otis Creek,04120102,,,C,9,0104-0075,E-23-40,,,5.27,371.6152,,,,
,01-PICR-0.2,01,PICR,0.2,3330,PICR-01 (pre-2017),01,,20 m downstream of lake shore dr rd.,Evans,42.700600,-79.002310,Erie,029,Pike Creek,04120103,,,B,9,0104-0043,E-15,,,15.18,182.2371,,,,
,01-PICR-1.3,01,PICR,1.3,42674982,PICR-00 (pre-2016),00,01043001,170 m east of cr 477.,Evans,42.687293,-78.999590,Erie,029,Pike Creek,04120103,,,B,9,0104-0044,Ont 158..E-15,,,12.66,201.5944,,,,
,01-PION-0.9,01,PION,0.9,42674983,,0.9,,herr rd.,Evans,42.631012,-79.073093,Erie,029,Unnamed Tributary To Lake Erie,04120103,,,B,9,0104-0042,Ont 158..E-14 thru 22 (selected),,,1.87,182.4332,,,,
,01-PIPC-0.1,01,PIPC,0.1,3329,PIPC-01 (pre-2017),01,,sr 240 bridge; 80 m above confluence w/w. br cazenovia ck.,Colden,42.694240,-78.686680,Erie,029,Pipe Creek,04120103,,,A,9,0103-0015,E-1-4-15-10,,,22.22,288.2987,,,,
,01-PLUT-0.2,01,PLUT,0.2,2387,,01,,20 m above central ave.,Lancaster,42.902100,-78.670000,Erie,029,Plum Bottom Creek,04120103,,,C,9,0103-0019,E-1-6-6,,,20.61,201.955,,,,
,01-PLUT_N_T4-1.0,01,PLUT_N_T4,1.0,42674376,,06,,end of enterprise dr. over rr tracks.,Lancaster,42.920200,-78.608600,Erie,029,Unnamed Tributary To North Branch Plum Bottom Creek,04120103,,,C,9,0103-0019,Ont 158..E- 1-6-6,,,,225.1934,,,,
,01-PONB-0.9,01,PONB,0.9,2403,,01,,bullis rd. bridge.,Elma,42.839440,-78.634990,Erie,029,Pond Brook,04120103,,,B,9,0103-0003,E-1-15,,,15.44,229.903,,,,
,01-PTPR-0.4,01,PTPR,0.4,2376,,01,,50 m upstream of water works reservoir (point peter rd. to gowanda wwtf).,Persia,42.440000,-78.922780,Cattaraugus,009,Point Peter Brook,04120102,,,A(T),9,0104-0003,E-23-19,,,8.33,252.4532,,,,
,01-RANS-1.4,01,RANS,1.4,767,RANS-05 (pre-2017),05,,below miles rd. bridge.,Clarence,43.027000,-78.689630,Erie,029,Ransom Creek,04120104,,,C(T),9,0102-0027,ONT-158-12-6,High gradient- hard bottom,Altered,38.83,177.607,,,,
,01-RANS-3.1,01,RANS,3.1,766,RANS-04 (pre-2017),04,01022208,at conner rd. bridge.,Clarence,43.019440,-78.662660,Erie,029,Ransom Creek,04120104,,,C(T),9,0102-0027,ONT-158-12-6,High gradient- hard bottom,Altered,35.49,182.6962,,,,
,01-RANS-5.1,01,RANS,5.1,765,RANS-03 (pre-2017),03,,upstream of rt. 217 bridge. at firehouse.,Clarence,43.008570,-78.635140,Erie,029,Ransom Creek,04120104,,,C(T),9,0102-0027,ONT-158-12-6,High gradient- hard bottom,Altered,31.51,191.3511,,,,
,01-RANS-8.5,01,RANS,8.5,764,RANS-02 (pre-2017),02,,brokhaven rd. bridge (off greiner rd.).,Clarence,42.987640,-78.593540,Erie,029,Ransom Creek,04120104,,,C(T),9,0102-0027,ONT-158-12-6,High gradient- hard bottom,Altered,23.05,205.851,,,,
,01-RANS-9.1,01,RANS,9.1,763,RANS-01 (pre-2017),01,,at ransom rd. bridge.,Clarence,42.978890,-78.591940,Erie,029,Ransom Creek,04120104,,,C(T),9,0102-0027,ONT-158-12-6,High gradient- hard bottom,Altered,17.66,212.7562,,,,
,01-RANS_T1-0.2,01,RANS_T1,0.2,42674984,RANS-T-1(pre-2016),T-1,01021200,sr 263.,Amherst,43.050046,-78.731060,Erie,029,Unnamed Tributary To Ransom Creek,04120104,,,C,9,0102-0004,Ont 158-12- 6,High gradient- hard bottom,Altered,18.93,174.738,,,,
,01-RIGT-2.0,01,RIGT,2.0,1439,,01,,10 m above rte 77 culvert.,Bennington,42.835510,-78.397700,Wyoming,121,Right Branch,04120103,,,C,9,0103-0020,E-1-6-3,,,27.06,346.9656,,,,
,01-RIPL_T85-0.2,01,RIPL_T85,0.2,42674985,RIPL-01 (pre-2017),01,,sr 5.,Ripley,42.290270,-79.696287,Chautauqua,013,Unnamed Tributary To Lake Erie,04120101,,,C,9,0105-0030,Ont 158..E-69 thru 95,,,6.58,188.7669,,,,
,01-RUCK-0.7,01,RUCK,0.7,1454,RUCK-01 (pre-2017),01,01041501,30 m above mile strip rd. culvert.,Hamburg,42.793050,-78.840680,Erie,029,Rush Creek,04120103,,,C,9,0104-0018,E-3,,,19.92,178.9687,,,,
,01-RUCK-3.9,01,RUCK,3.9,3384,RUCK-02A (pre-2017),02A,,10 m below mckinley parkway.,Hamburg,42.766520,-78.811700,Erie,029,Rush Creek,04120103,,,C,9,0104-0018,E-3,,,2.14,212.9365,,,,
,01-RUCK-4.0,01,RUCK,4.0,3383,RUCK-02 (pre-2017),02,,5 m upstream of mckinley parkway.,Hamburg,42.761030,-78.811930,Erie,029,Rush Creek,04120103,,,C,9,0104-0018,E-3,,,11.04,210.0955,,,,
,01-RYTH-2.5,01,RYTH,2.5,1461,,01,,20 m above new jerusalem rd. bridge (east crossing).,Evans,42.636500,-78.950440,Erie,029,Rythus Creek,04120103,,,C,9,0104-0048,E-20-2,,,22.01,224.563,,,,
,01-SABO-0.2,01,SABO,0.2,3323,SABO-01 (pre-2017),01,,at sr 277 bridge.,Cheektowaga,42.877800,-78.754220,Erie,029,Slate Bottom Creek,04120103,,,C,9,0103-0018,E-1-6-2,,,29.45,178.1049,,,,
,01-SABO_N-0.6,01,SABO_N,0.6,3322,SABO-00 (pre-2017),00,,just above culvert on sugarbush lane.,Lancaster,42.868400,-78.685710,Erie,029,North Branch Slate Bottom Creek,04120103,,,C,9,0103-0018,E-1-6-2-4,,,4.24,206.6802,,,,
,01-SCAJ-0.2,01,SCAJ,0.2,1459,,01,,20 m below west ave bridge.,Buffalo,42.930050,-78.895930,Erie,029,Scajaquada Creek,04120104,,,B,9,0101-0023,ONT-158-15,,Altered,70.23,175.7269,,,,
,01-SCAJ-11.1,01,SCAJ,11.1,2388,,00,,ledyard st.,Cheektowaga,42.914170,-78.709440,Erie,029,Scajaquada Creek,04120104,,,B,9,0101-0034,ONT-158-15,,Altered,13.58,201.9098,,,,
,01-SCOT-1.2,01,SCOT,1.2,2407,,01,,werle rd. bridge.,Sheridan,42.498130,-79.283800,Chautauqua,013,Scott Creek,04120101,,,C,9,0105-0017,E-32,,,14.55,192.159,,,,
,01-SGUE-0.1,01,SGUE,0.1,2390,,01,,rte 240 bridge.,Concord,42.594950,-78.649530,Erie,029,Sprague Brook,04120103,,,B,9,0103-0014,E-1-4-15-21,,,19.98,381.4697,,,,
,01-SHED-0.3,01,SHED,0.3,1441,SHED-01 (pre-2017),01,,40 m above rte 78 bridge.,Wales,42.722000,-78.467410,Erie,029,Sheldon Creek,04120103,,,C,9,0103-0004,E-1-40,,,32.51,292.7019,,,,
,01-SHED-3.6,01,SHED,3.6,42674986,,3.6,,160 m south of bloecher rd.,Sheldon,42.749199,-78.442101,Wyoming,121,Sheldon Creek,04120103,,,C,9,0103-0004,Ont 158..E- 1*,,,17.31,380.7639,,,,
,01-SILV-0.3,01,SILV,0.3,891,SILV-01 (pre-2016),01,01051101,100 m below rt. 5 bridge.,Hanover,42.545950,-79.168260,Chautauqua,013,Silver Creek,04120101,,,C(T),9,0105-0007,E-25,,Altered,65.46,176.9884,,,,
,01-SILV-6.7,01,SILV,6.7,42674987,,6.7,,king rd.,Hanover,42.503399,-79.103798,Chautauqua,013,Silver Creek,04120101,,,C(T),9,0105-0007,Ont 158..E-25,,,41.15,253.9625,,,,
,01-SILV-7.5,01,SILV,7.5,2378,SILV-00 (pre-2017),00,,allegany rd. bridge.,Hanover,42.499470,-79.090430,Chautauqua,013,Silver Creek,04120101,,,A,9,0105-0012,E-25,,,37.03,264.8056,,,,
,01-SLIP-2.4,01,SLIP,2.4,1455,,01,,10 m above rte 20 bridge.,Portland,42.390250,-79.435440,Chautauqua,013,Slippery Rock Creek,04120101,,,C,9,0105-0010,E-50,,,15.32,218.1534,,,,
,01-SMOK-2.4,01,SMOK,2.4,1452,,01,01041403,south park ave bridge.,Lackawanna,42.819890,-78.824440,Erie,029,Smoke Creek,04120103,,,C,9,0101-0007,E-2,,Altered,38.96,179.6913,,,,
,01-SMOK-8.6,01,SMOK,8.6,2402,,00,,20 m below sr 240.,Orchard Park,42.793250,-78.752040,Erie,029,Upper Smoke Creek,04120103,,,C,9,0101-0035,E-2,,Altered,29.95,221.9905,,,,
,01-SMOK_S-0.6,01,SMOK_S,0.6,1453,SMOS-01 (pre-2017),01,,south park ave.,Lackawanna,42.812750,-78.824400,Erie,029,South Branch Smoke Creek,04120103,,,C,9,0101-0036,E-2-1,,Altered,40.03,176.8618,,,,
,01-SMOK_S-9.0,01,SMOK_S,9.0,2382,SMOS-00 (pre-2017),00,,20 m downstream of jewett holmwood rd. bridge.,Orchard Park,42.751360,-78.745870,Erie,029,South Branch Smoke Creek,04120103,,,B,9,0101-0037,E-2-1,,Altered,6.14,261.739,,,,
,01-SPEN-0.1,01,SPEN,0.1,2394,SPEN-01 (pre-2017),01,,20 m below sr 240.,Concord,42.574500,-78.642190,Erie,029,Spencer Brook,04120103,,,B,9,0103-0014,E-1-4-15-22,,,11.18,409.9914,,,,
,01-SPEN-1.5,01,SPEN,1.5,3309,SPEN-00 (pre-2017),00,,off allen rd. down farm rd. no bridge.,Sardinia,42.577880,-78.621090,Erie,029,Spencer Brook,04120103,,,B,9,0103-0014,E-1-4-15-22,,,8.86,447.757,,,,
,01-SPIG-0.7,01,SPIG,0.7,2399,SPIG-01 (pre-2017),01,,20 m above allen rd.,Arcade,42.563060,-78.343330,Wyoming,121,Spring Brook,04120102,,,C(TS),9,0104-0005,E-23-67,,,15.57,484.3104,,,,
,01-SPOO-0.3,01,SPOO,0.3,1431,SPOO-01 (pre-2017),01,01042600,45 m above zoar valley rd. bridge.,Concord,42.488550,-78.721670,Erie,029,Spooner Creek,04120102,,,C(TS),9,0104-0074,E-23-30,,,31.86,320.7674,,,,
,01-SRIG-0.1,01,SRIG,0.1,172,CATT-04B (pre-2017),04B,,100 m above mouth; at mill st.,Concord,42.480840,-78.684150,Erie,029,Spring Brook,04120102,,,C(T),9,0104-0021,E-23-32,,,30.13,338.9635,,,,
,01-SRIG-2.9,01,SRIG,2.9,171,CATT-04A (pre-2017),04A,,70 m above maple ave. bridge.,Concord,42.513310,-78.662750,Erie,029,Spring Brook,04120102,,,C(TS),9,0104-0021,E-23-32,,,20.44,405.248,,,,
,01-STOY-1.2,01,STOY,1.2,2400,,01,,20 m above mckinstry rd.,Yorkshire,42.502860,-78.508640,Cattaraugus,009,Stony Creek,04120102,,,C(TS),9,0104-0008,E-23-48-1,,,11.82,449.957,,,,
,01-STYB-0.1,01,STYB,0.1,2408,STYB-01 (pre-2017),01,,10 m above dam at rte 20a bridge.,Sheldon,42.759740,-78.310820,Wyoming,121,Stony Brook Creek,04120104,,,A,9,0102-0041,ONT-158-12-66,,,27.02,340.4911,,,,
,01-STYB_T5-0.3,01,STYB_T5,0.3,42674387,,09,,buffalo rd.,Orangeville,42.771500,-78.273790,Wyoming,121,Unnamed Tributary To Stony Brook,04120104,,,A,9,0102-0041,Ont 158-12-66,,,,431.5191,,,,
,01-TANY-0.1,01,TANY,0.1,2410,,01,,10 m downstream of rte 98 bridge.,Alexander,42.869640,-78.284520,Wyoming,121,Tannery Brook,04120104,,,A,8,0102-0038,ONT-158-12-41,,,14.1,292.239,,,,
,01-TEEN-0.4,01,TEEN,0.4,961,TEEN-01 (pre-2015),01,01041101,50 m below rt. 5 bridge.,Hamburg,42.712370,-78.966710,Erie,029,Eighteenmile Creek,04120103,,,B(T),9,0104-0030,E-13,,Altered,309.18,173.863,,,,
,01-TEEN-15.9,01,TEEN,15.9,1651,TEEN-A (pre-2017),A,,50 m above rt. 277 bridge.,Boston,42.684620,-78.777280,Erie,029,Eighteenmile Creek,04120103,,,A,9,0104-0017,E-13,,Altered,95.66,249.5614,,,,
,01-TEEN-22.4,01,TEEN,22.4,3317,TEEN-00 (pre-2017),00,,at cr 543 bridge.,Boston,42.622260,-78.734460,Erie,029,Eighteenmile Creek,04120103,,,A(T),9,0104-0039,E-13,,Altered,50.78,282.8384,,,,
,01-TEEN-24.2,01,TEEN,24.2,42674989,TEEN-20.0 (pre-2017),24.2,,190 m southwest off sr 391.,Concord,42.602100,-78.719498,Erie,029,Eighteenmile Creek,04120103,,,A(T),9,0104-0039,Ont 158..E-13,,Altered,33.54,301.4069,,,,
,01-TEES-0.1,01,TEES,0.1,42674990,TEES-01 (pre-2017),01,,,Hamburg,42.698700,-78.901398,Erie,029,South Branch Eighteen Mile Creek,04120103,,,B(T),9,0104-0016,Ont 158..E-13- 4,,,106.37,199.9711,,,,
,01-TEES-2.6,01,TEES,2.6,,,,01042203,at bley rd. bridge.,Eden,42.680555,-78.878611,Erie,029,Eighteenmile Creek,04120103,,,B(T),9,0104-0016,Ont 158..E-13- 4,,,,213.3512,,,,
,01-TEES-3.1,01,TEES,3.1,1650,TEEN-B (pre-2017),B,,100 m above eden valley rd. bridge.,Eden,42.675300,-78.872560,Erie,029,South Branch Eighteen Mile Creek,04120103,,,B(T),9,0104-0016,E-13-4,,,93.94,218.5909,,,,
,01-TEES_T4-1.4,01,TEES_T4,1.4,3315,TEEN-S (pre-2017),1.4,,300 m downstream of haug rd.,Boston,42.624230,-78.808970,Erie,029,Unnamed Tributary To S. Br Eighteenmile Creek,04120103,,,B,9,0104-0016,E-13-4-14-2,,,8.24,336.3413,,,,
,01-THAT-0.9,01,THAT,0.9,2375,,01,,5 m above rte 62 bridge.,Persia,42.459000,-78.937380,Cattaraugus,009,Thatcher Brook,04120102,,,B(T),9,0104-0073,E-23-17,,,17.97,236.551,,,,
,01-TONA-14.0,01,TONA,14.0,1000,TONA-10 (ore-2016),10,,100 m below rt. 78 bridge.,Pendleton,43.086570,-78.698160,Niagara,063,Tonawanda Creek,04120104,,,B,9,0102-0006,ONT-158-12,,,909.82,172.8654,,,,
,01-TONA-19.4,01,TONA,19.4,999,TONA-09 (pre-2015),09,,300 m below rapids rd. bridge.,Lockport,43.095496,-78.638021,Niagara,063,Tonawanda Creek,04120104,,,B,9,0102-0006,ONT-158-12,,,901.24,174.6416,,,,
,01-TONA-19.6,01,TONA,19.6,,,,01021020,300 m below rapids rd. bridge.,Lockport,43.093333,-78.636389,Niagara,063,Tonawanda Creek,04120104,,,B,9,0102-0006,Ont 158-12 (portion 2),,,,173.551,,,,
